Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
6991,2016-08-11,,Second Class,,
6992,2016-08-11,,Second Class,,
6993,2016-08-11,,Second Class,,
6994,2016-08-11,,Second Class,,
6995,2016-08-11,,Second Class,,
6996,,,Standard Class,,
6997,,,Second Class,,
6998,,,Second Class,,
6999,,,Standard Class,,
7000,,,First Class,,
7001,,,First Class,,
7002,,2016-03-04,Standard Class,,
7003,,,Second Class,,
7004,,,Second Class,,
7005,,,Standard Class,,
7006,2016-01-11,2016-05-11,Standard Class,121 days,121.0
7007,,,Standard Class,,
7008,,,Standard Class,,
7009,,,Standard Class,,
7010,,,Standard Class,,
7011,,,Standard Class,,
7012,,,Standard Class,,
7013,,,Standard Class,,
7014,2018-09-12,2018-11-12,Second Class,61 days,61.0
7015,2015-11-03,,Second Class,,
7016,2015-11-03,,Second Class,,
7017,2015-11-03,,Second Class,,
7018,2015-11-03,,Second Class,,
7019,,,Second Class,,
7020,,,Standard Class,,
7021,,,Standard Class,,
7022,,,Standard Class,,
7023,,,Standard Class,,
7024,,,Standard Class,,
7025,,,Standard Class,,
7026,2018-06-02,2018-12-02,Standard Class,183 days,183.0
7027,2018-06-02,2018-12-02,Standard Class,183 days,183.0
7028,,2018-05-02,Standard Class,,
7029,,,Second Class,,
7030,2017-11-11,,Standard Class,,
7031,2017-11-11,,Standard Class,,
7032,2017-11-11,,Standard Class,,
7033,2017-11-11,,Standard Class,,
7034,2017-11-11,,Standard Class,,
7035,2017-11-11,,Standard Class,,
7036,2018-09-11,,Standard Class,,
7037,2015-02-05,2015-04-05,Second Class,59 days,59.0
7038,,,Standard Class,,
7039,,,Standard Class,,
7040,,,Standard Class,,
7041,,,Standard Class,,
7042,,,Standard Class,,
7043,,,Standard Class,,
7044,,,Standard Class,,
7045,,,Standard Class,,
7046,2017-03-11,2017-09-11,Standard Class,184 days,184.0
7047,2015-08-04,2015-12-04,Standard Class,122 days,122.0
7048,2015-08-04,2015-12-04,Standard Class,122 days,122.0
7049,,,First Class,,
7050,,,Standard Class,,
7051,2017-11-12,2017-11-12,Same Day,0 days,0.0
7052,2017-11-12,2017-11-12,Same Day,0 days,0.0
7053,2017-11-12,2017-11-12,Same Day,0 days,0.0
7054,2017-11-12,2017-11-12,Same Day,0 days,0.0
7055,2017-11-12,2017-11-12,Same Day,0 days,0.0
7056,2017-11-12,2017-11-12,Same Day,0 days,0.0
7057,2017-11-12,2017-11-12,Same Day,0 days,0.0
7058,2017-11-12,2017-11-12,Same Day,0 days,0.0
7059,2017-11-12,2017-11-12,Same Day,0 days,0.0
7060,2017-11-12,2017-11-12,Same Day,0 days,0.0
7061,2017-11-12,2017-11-12,Same Day,0 days,0.0
7062,2016-03-02,2016-05-02,Second Class,61 days,61.0
7063,,,Second Class,,
7064,,2018-05-09,Standard Class,,
7065,2018-04-02,2018-09-02,Standard Class,153 days,153.0
7066,2015-06-12,2015-08-12,First Class,61 days,61.0
7067,,2017-03-06,Standard Class,,
7068,,,Standard Class,,
7069,,,Standard Class,,
7070,2015-09-08,,Standard Class,,
7071,2017-05-09,2017-10-09,Second Class,153 days,153.0
7072,,,Standard Class,,
7073,,,Standard Class,,
7074,,,Standard Class,,
7075,,,Standard Class,,
7076,,,Standard Class,,
7077,2017-12-05,,Standard Class,,
7078,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7079,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7080,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7081,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7082,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7083,2017-02-09,2017-06-09,Standard Class,120 days,120.0
7084,,,Second Class,,
7085,,,Second Class,,
7086,,,First Class,,
7087,,,First Class,,
7088,2018-03-08,2018-06-08,Second Class,92 days,92.0
7089,,,Second Class,,
7090,,,Second Class,,
7091,2016-09-01,,Standard Class,,
7092,2016-09-01,,Standard Class,,
7093,2016-09-01,,Standard Class,,
7094,2016-09-01,,Standard Class,,
7095,2016-09-02,,Second Class,,
7096,,,First Class,,
7097,,,First Class,,
7098,,,First Class,,
7099,2018-06-11,2018-10-11,Standard Class,122 days,122.0
7100,,,Second Class,,
7101,,,Standard Class,,
7102,2017-01-08,2017-05-08,Second Class,120 days,120.0
7103,,,First Class,,
7104,2018-04-09,2018-08-09,Standard Class,122 days,122.0
7105,,,Second Class,,
7106,,,Second Class,,
7107,,,Second Class,,
7108,,,Standard Class,,
7109,,,Standard Class,,
7110,,,Standard Class,,
7111,,,Standard Class,,
7112,,,Standard Class,,
7113,,,Standard Class,,
7114,,,Standard Class,,
7115,2017-05-05,2017-06-05,First Class,31 days,31.0
7116,2017-05-05,2017-06-05,First Class,31 days,31.0
7117,,,Second Class,,
7118,,,Second Class,,
7119,,,Standard Class,,
7120,,,Standard Class,,
7121,,,Standard Class,,
7122,2018-01-12,2018-08-12,Standard Class,212 days,212.0
7123,2018-01-12,2018-08-12,Standard Class,212 days,212.0
7124,2016-09-08,,Standard Class,,
7125,2016-09-08,,Standard Class,,
7126,,,Second Class,,
7127,,,Second Class,,
7128,,,Standard Class,,
7129,,,Standard Class,,
7130,,,Standard Class,,
7131,,,Standard Class,,
7132,,2018-01-12,Standard Class,,
7133,,2018-01-12,Standard Class,,
7134,,2018-01-12,Standard Class,,
7135,,2018-01-12,Standard Class,,
7136,,2018-01-12,Standard Class,,
7137,,,Standard Class,,
7138,,,Standard Class,,
7139,,,Standard Class,,
7140,,,Standard Class,,
7141,2018-07-09,2018-07-09,Same Day,0 days,0.0
7142,2018-07-09,2018-07-09,Same Day,0 days,0.0
7143,,,Standard Class,,
7144,2018-11-03,,Standard Class,,
7145,2018-11-03,,Standard Class,,
7146,2018-11-03,,Standard Class,,
7147,2018-11-03,,Standard Class,,
7148,2017-12-06,,Standard Class,,
7149,2017-12-06,,Standard Class,,
7150,,,Standard Class,,
7151,,,Standard Class,,
7152,,,Second Class,,
7153,2015-09-10,,Standard Class,,
7154,2016-10-12,,Standard Class,,
7155,,,Second Class,,
7156,,,Second Class,,
7157,,2018-04-05,Standard Class,,
7158,,,Second Class,,
7159,,,Second Class,,
7160,,,Second Class,,
7161,,,Second Class,,
7162,2015-04-07,2015-09-07,Standard Class,153 days,153.0
7163,2015-04-07,2015-09-07,Standard Class,153 days,153.0
7164,,,Second Class,,
7165,,,Second Class,,
7166,,,First Class,,
7167,,,Second Class,,
7168,,,Second Class,,
7169,,,Second Class,,
7170,,,Second Class,,
7171,2018-08-10,,Standard Class,,
7172,,,Second Class,,
7173,,,Standard Class,,
7174,,,Standard Class,,
7175,,,Standard Class,,
7176,,,Standard Class,,
7177,,,Standard Class,,
7178,2018-04-05,2018-10-05,Standard Class,183 days,183.0
7179,2018-04-05,2018-10-05,Standard Class,183 days,183.0
7180,,,Standard Class,,
7181,2015-06-01,2015-07-01,First Class,30 days,30.0
7182,,,Second Class,,
7183,,2018-04-05,Standard Class,,
7184,,,First Class,,
7185,,,Standard Class,,
7186,,,Standard Class,,
7187,,,Standard Class,,
7188,,,Standard Class,,
7189,,,Standard Class,,
7190,2017-12-11,,First Class,,
7191,2017-12-11,,First Class,,
7192,2017-01-10,2017-06-10,Second Class,151 days,151.0
7193,2017-01-10,2017-06-10,Second Class,151 days,151.0
7194,2017-12-02,,First Class,,
7195,2017-12-02,,First Class,,
7196,,,Standard Class,,
7197,,,Standard Class,,
7198,,,Standard Class,,
7199,2016-11-08,,Standard Class,,
7200,2016-11-08,,Standard Class,,
7201,,2017-03-12,Standard Class,,
7202,,2017-03-12,Standard Class,,
7203,,,Same Day,,
7204,,2016-02-01,Standard Class,,
7205,2016-10-09,,Standard Class,,
7206,2018-02-10,2018-06-10,Standard Class,120 days,120.0
7207,2018-02-10,2018-06-10,Standard Class,120 days,120.0
7208,2017-11-09,,First Class,,
7209,2017-11-09,,First Class,,
7210,2017-11-09,,First Class,,
7211,2017-02-06,2017-06-06,Standard Class,120 days,120.0
7212,2017-02-06,2017-06-06,Standard Class,120 days,120.0
7213,2017-02-06,2017-06-06,Standard Class,120 days,120.0
7214,,,Standard Class,,
7215,,,Second Class,,
7216,,,Second Class,,
7217,2016-03-05,2016-06-05,First Class,92 days,92.0
7218,2016-03-05,2016-06-05,First Class,92 days,92.0
7219,2016-03-05,2016-06-05,First Class,92 days,92.0
7220,2016-03-05,2016-06-05,First Class,92 days,92.0
7221,2018-09-01,,Standard Class,,
7222,,,Standard Class,,
7223,2018-02-09,2018-06-09,Standard Class,120 days,120.0
7224,,,Standard Class,,
7225,,,Standard Class,,
7226,,,Standard Class,,
7227,,,Standard Class,,
7228,,,Standard Class,,
7229,,,First Class,,
7230,,,First Class,,
7231,,,First Class,,
7232,,,First Class,,
7233,,,First Class,,
7234,2017-08-03,2017-12-03,Standard Class,122 days,122.0
7235,2017-08-03,2017-12-03,Standard Class,122 days,122.0
7236,2017-08-03,2017-12-03,Standard Class,122 days,122.0
7237,2015-07-12,2015-10-12,First Class,92 days,92.0
7238,2017-10-07,2017-10-07,Same Day,0 days,0.0
7239,,,Standard Class,,
7240,,,Standard Class,,
7241,,,Second Class,,
7242,,,Second Class,,
7243,,,Second Class,,
7244,,,Second Class,,
7245,,,First Class,,
7246,2018-09-02,,Standard Class,,
7247,2015-03-03,2015-08-03,Standard Class,153 days,153.0
7248,2015-03-03,2015-08-03,Standard Class,153 days,153.0
7249,2015-03-03,2015-08-03,Standard Class,153 days,153.0
7250,2016-04-06,2016-09-06,Second Class,153 days,153.0
7251,2016-04-06,2016-09-06,Second Class,153 days,153.0
7252,,2017-02-09,Standard Class,,
7253,2017-12-09,,Standard Class,,
7254,,2017-04-06,Standard Class,,
7255,,2017-04-06,Standard Class,,
7256,,2017-04-06,Standard Class,,
7257,,2017-04-06,Standard Class,,
7258,,2017-04-06,Standard Class,,
7259,,2017-04-06,Standard Class,,
7260,,2017-04-06,Standard Class,,
7261,,2017-04-06,Standard Class,,
7262,2018-10-06,,Second Class,,
7263,,,Standard Class,,
7264,,,Standard Class,,
7265,,,Standard Class,,
7266,,,Second Class,,
7267,,,Same Day,,
7268,,,Same Day,,
7269,,,Standard Class,,
7270,,,Standard Class,,
7271,,,Standard Class,,
7272,,,Standard Class,,
7273,2017-10-10,,Standard Class,,
7274,2017-10-10,,Standard Class,,
7275,,,Standard Class,,
7276,,,Standard Class,,
7277,2015-02-11,2015-06-11,Standard Class,120 days,120.0
7278,,,First Class,,
7279,,,First Class,,
7280,,,Same Day,,
7281,,,Standard Class,,
7282,,,Standard Class,,
7283,,,Standard Class,,
7284,2018-09-09,,Standard Class,,
7285,2018-09-09,,Standard Class,,
7286,,,Standard Class,,
7287,,,Standard Class,,
7288,,,Standard Class,,
7289,2015-02-09,2015-07-09,Standard Class,150 days,150.0
7290,,,First Class,,
7291,,,First Class,,
7292,,,First Class,,
7293,2018-04-12,2018-09-12,Standard Class,153 days,153.0
7294,,,Standard Class,,
7295,,,Standard Class,,
7296,2015-04-05,2015-05-05,First Class,30 days,30.0
7297,2015-04-05,2015-05-05,First Class,30 days,30.0
7298,2016-10-02,,Second Class,,
7299,,,First Class,,
7300,,,First Class,,
7301,,,First Class,,
7302,,,First Class,,
7303,,,First Class,,
7304,2018-04-09,2018-08-09,Standard Class,122 days,122.0
7305,2018-04-09,2018-08-09,Standard Class,122 days,122.0
7306,,2015-02-04,Standard Class,,
7307,2017-05-11,2017-07-11,Second Class,61 days,61.0
7308,2017-05-11,2017-07-11,Second Class,61 days,61.0
7309,2017-05-11,2017-07-11,Second Class,61 days,61.0
7310,2018-10-06,,Second Class,,
7311,2016-10-08,,Standard Class,,
7312,2016-09-10,,Standard Class,,
7313,2016-09-10,,Standard Class,,
7314,2016-09-10,,Standard Class,,
7315,,2017-02-06,Standard Class,,
7316,2018-11-05,,Second Class,,
7317,,,Standard Class,,
7318,,,Standard Class,,
7319,,,Standard Class,,
7320,,,Second Class,,
7321,,,Second Class,,
7322,2018-03-09,2018-07-09,Standard Class,122 days,122.0
7323,2018-03-09,2018-07-09,Standard Class,122 days,122.0
7324,2018-05-12,2018-08-12,First Class,92 days,92.0
7325,2018-05-12,2018-08-12,First Class,92 days,92.0
7326,2018-10-11,,Standard Class,,
7327,2018-10-11,,Standard Class,,
7328,,,Standard Class,,
7329,,,Standard Class,,
7330,,,Standard Class,,
7331,2017-12-11,,First Class,,
7332,,,Standard Class,,
7333,,,Standard Class,,
7334,2016-11-04,,Standard Class,,
7335,2016-11-04,,Standard Class,,
7336,,,Standard Class,,
7337,,,Standard Class,,
7338,,,First Class,,
7339,,,Second Class,,
7340,,,First Class,,
7341,,2015-01-08,Standard Class,,
7342,,2015-01-08,Standard Class,,
7343,,2015-01-08,Standard Class,,
7344,,2016-01-01,Standard Class,,
7345,2018-11-12,,Standard Class,,
7346,2018-11-12,,Standard Class,,
7347,2018-11-12,,Standard Class,,
7348,2018-11-12,,Standard Class,,
7349,2015-03-03,2015-07-03,Standard Class,122 days,122.0
7350,,,Standard Class,,
7351,,,Standard Class,,
7352,2018-10-11,,Standard Class,,
7353,,,Second Class,,
7354,,,Standard Class,,
7355,2018-06-02,,Standard Class,,
7356,,2017-02-01,Second Class,,
7357,2017-09-10,,Standard Class,,
7358,2017-09-10,,Standard Class,,
7359,,2016-03-01,Second Class,,
7360,,2016-03-01,Second Class,,
7361,2017-12-04,,First Class,,
7362,2017-12-04,,First Class,,
7363,2017-12-04,,First Class,,
7364,,2017-04-12,Standard Class,,
7365,,2017-04-12,Standard Class,,
7366,,2017-04-12,Standard Class,,
7367,,2017-04-12,Standard Class,,
7368,,2017-04-12,Standard Class,,
7369,,,First Class,,
7370,2016-09-03,2016-11-03,Second Class,61 days,61.0
7371,,2015-01-11,Standard Class,,
7372,2018-07-01,2018-09-01,Second Class,62 days,62.0
7373,2018-07-01,2018-09-01,Second Class,62 days,62.0
7374,2018-07-01,2018-09-01,Second Class,62 days,62.0
7375,2018-07-01,2018-09-01,Second Class,62 days,62.0
7376,,,Standard Class,,
7377,2018-02-11,2018-05-11,First Class,89 days,89.0
7378,,,Standard Class,,
7379,,,Same Day,,
7380,,,Standard Class,,
7381,,,Standard Class,,
7382,,,Standard Class,,
7383,,,Standard Class,,
7384,,,Standard Class,,
7385,,,Standard Class,,
7386,,,Standard Class,,
7387,,,Standard Class,,
7388,,,Standard Class,,
7389,,,Standard Class,,
7390,,2018-03-12,Standard Class,,
7391,,2018-03-12,Standard Class,,
7392,2018-04-12,2018-07-12,Second Class,91 days,91.0
7393,2018-02-05,2018-06-05,Standard Class,120 days,120.0
7394,2018-02-05,2018-06-05,Standard Class,120 days,120.0
7395,2018-02-05,2018-06-05,Standard Class,120 days,120.0
7396,,,Standard Class,,
7397,,,Standard Class,,
7398,,,Same Day,,
7399,2015-12-07,,Second Class,,
7400,2015-12-07,,Second Class,,
7401,2017-08-09,,Standard Class,,
7402,2017-08-09,,Standard Class,,
7403,2018-06-08,2018-10-08,Standard Class,122 days,122.0
7404,,,Standard Class,,
7405,,,Standard Class,,
7406,,,Standard Class,,
7407,,,Standard Class,,
7408,,,First Class,,
7409,,2017-06-06,Standard Class,,
7410,2015-08-04,2015-12-04,Standard Class,122 days,122.0
7411,,,First Class,,
7412,,2018-03-06,Standard Class,,
7413,,2018-03-06,Standard Class,,
7414,,2018-03-06,Standard Class,,
7415,,,Second Class,,
7416,,,Second Class,,
7417,,,Second Class,,
7418,,,Second Class,,
7419,,,Second Class,,
7420,,,Second Class,,
7421,,,Second Class,,
7422,,,Second Class,,
7423,,,Second Class,,
7424,2018-10-04,,Standard Class,,
7425,2018-10-04,,Standard Class,,
7426,,,Second Class,,
7427,,,Second Class,,
7428,,,Standard Class,,
7429,,,Standard Class,,
7430,,,Standard Class,,
7431,,,Standard Class,,
7432,,,Standard Class,,
7433,2015-09-08,,Standard Class,,
7434,2015-09-08,,Standard Class,,
7435,,,Standard Class,,
7436,,,Standard Class,,
7437,,,Standard Class,,
7438,,,Standard Class,,
7439,,,Second Class,,
7440,2018-02-09,2018-06-09,Standard Class,120 days,120.0
7441,2018-02-09,2018-06-09,Standard Class,120 days,120.0
7442,,,First Class,,
7443,2015-09-12,2015-11-12,First Class,61 days,61.0
7444,2015-09-12,2015-11-12,First Class,61 days,61.0
7445,2018-03-02,2018-07-02,Second Class,122 days,122.0
7446,2018-03-02,2018-07-02,Second Class,122 days,122.0
7447,2018-03-02,2018-07-02,Second Class,122 days,122.0
7448,2018-03-02,2018-07-02,Second Class,122 days,122.0
7449,2018-11-11,,First Class,,
7450,,,Second Class,,
7451,,,Second Class,,
7452,,,Second Class,,
7453,,,Second Class,,
7454,,2018-01-07,Standard Class,,
7455,,2017-04-08,Standard Class,,
7456,,2017-04-08,Standard Class,,
7457,,,First Class,,
7458,,,First Class,,
7459,,,First Class,,
7460,,,First Class,,
7461,2016-11-04,,Second Class,,
7462,2016-11-04,,Second Class,,
7463,,2016-01-03,Second Class,,
7464,2017-08-09,,Standard Class,,
7465,2017-08-09,,Standard Class,,
7466,2017-08-09,,Standard Class,,
7467,,,Standard Class,,
7468,2018-11-11,,Second Class,,
7469,,,Standard Class,,
7470,,,Standard Class,,
7471,,,Standard Class,,
7472,,,Standard Class,,
7473,2017-01-07,2017-03-07,First Class,59 days,59.0
7474,2017-10-04,,Standard Class,,
7475,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7476,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7477,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7478,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7479,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7480,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7481,2015-06-01,2015-10-01,Standard Class,122 days,122.0
7482,2017-01-09,2017-03-09,Second Class,59 days,59.0
7483,,,Standard Class,,
7484,,,Second Class,,
7485,,2019-02-01,Standard Class,,
7486,,2019-02-01,Standard Class,,
7487,,,Second Class,,
7488,,,Second Class,,
7489,,,Second Class,,
7490,2018-05-11,2018-09-11,Standard Class,123 days,123.0
7491,2016-10-09,,Standard Class,,
7492,,,Same Day,,
7493,2018-11-09,,Standard Class,,
7494,2018-11-09,,Standard Class,,
7495,2018-11-09,,Standard Class,,
7496,,,Standard Class,,
7497,,,Standard Class,,
7498,,,Standard Class,,
7499,,,Standard Class,,
7500,,,Standard Class,,
7501,,,Standard Class,,
7502,,,Standard Class,,
7503,,,Same Day,,
7504,,,Same Day,,
7505,,2017-04-02,Second Class,,
7506,2018-08-06,,Standard Class,,
7507,2015-02-11,2015-06-11,Standard Class,120 days,120.0
7508,2015-02-11,2015-06-11,Standard Class,120 days,120.0
7509,,,Standard Class,,
7510,,,Standard Class,,
7511,,,Standard Class,,
7512,,,Standard Class,,
7513,,,Standard Class,,
7514,,,Standard Class,,
7515,2018-09-12,2018-12-12,Second Class,91 days,91.0
7516,2018-09-12,2018-12-12,Second Class,91 days,91.0
7517,2018-09-12,2018-12-12,Second Class,91 days,91.0
7518,2018-09-12,2018-12-12,Second Class,91 days,91.0
7519,2018-09-12,2018-12-12,Second Class,91 days,91.0
7520,2018-09-12,2018-12-12,Second Class,91 days,91.0
7521,2018-09-12,2018-12-12,Second Class,91 days,91.0
7522,2017-05-09,2017-11-09,Standard Class,184 days,184.0
7523,2017-05-09,2017-11-09,Standard Class,184 days,184.0
7524,2017-05-09,2017-11-09,Standard Class,184 days,184.0
7525,2015-10-09,,Standard Class,,
7526,2015-10-09,,Standard Class,,
7527,,,Same Day,,
7528,,,Same Day,,
7529,,,Same Day,,
7530,,,Same Day,,
7531,,,Same Day,,
7532,,,First Class,,
7533,,,First Class,,
7534,,2018-01-03,Standard Class,,
7535,,2018-01-03,Standard Class,,
7536,,2018-07-04,Standard Class,,
7537,2018-03-12,2018-08-12,Standard Class,153 days,153.0
7538,,,Second Class,,
7539,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7540,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7541,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7542,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7543,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7544,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7545,2018-02-12,2018-06-12,Standard Class,120 days,120.0
7546,2015-10-10,,Standard Class,,
7547,2015-10-10,,Standard Class,,
7548,2015-10-10,,Standard Class,,
7549,2015-10-10,,Standard Class,,
7550,2017-05-09,2017-07-09,First Class,61 days,61.0
7551,,,Standard Class,,
7552,,,Standard Class,,
7553,,,Standard Class,,
7554,,,Standard Class,,
7555,2015-10-05,,Second Class,,
7556,2015-10-05,,Second Class,,
7557,,2018-02-12,Standard Class,,
7558,,2018-02-12,Standard Class,,
7559,2015-01-11,2015-05-11,Standard Class,120 days,120.0
7560,2015-01-11,2015-05-11,Standard Class,120 days,120.0
7561,2015-01-11,2015-05-11,Standard Class,120 days,120.0
7562,,2018-01-01,First Class,,
7563,2017-03-09,2017-07-09,Standard Class,122 days,122.0
7564,2018-05-10,2018-07-10,First Class,61 days,61.0
7565,,2017-01-02,Second Class,,
7566,,2017-01-02,Second Class,,
7567,,,First Class,,
7568,,,First Class,,
7569,2015-05-12,2015-10-12,Standard Class,153 days,153.0
7570,2015-05-12,2015-10-12,Standard Class,153 days,153.0
7571,2015-05-12,2015-10-12,Standard Class,153 days,153.0
7572,,,Standard Class,,
7573,,,Standard Class,,
7574,,,Standard Class,,
7575,2016-08-12,2016-12-12,Standard Class,122 days,122.0
7576,2016-08-12,2016-12-12,Standard Class,122 days,122.0
7577,2015-02-11,2015-07-11,Second Class,150 days,150.0
7578,2015-02-11,2015-07-11,Second Class,150 days,150.0
7579,,,First Class,,
7580,,,Second Class,,
7581,,,Second Class,,
7582,,,First Class,,
7583,,,Standard Class,,
7584,,,Standard Class,,
7585,,,Standard Class,,
7586,,,Standard Class,,
7587,,,Standard Class,,
7588,,,Standard Class,,
7589,,,Standard Class,,
7590,,,Standard Class,,
7591,2017-05-09,2017-09-09,Standard Class,123 days,123.0
7592,2017-05-09,2017-09-09,Standard Class,123 days,123.0
7593,2017-05-09,2017-09-09,Standard Class,123 days,123.0
7594,2017-05-09,2017-09-09,Standard Class,123 days,123.0
7595,,,Standard Class,,
7596,,,Standard Class,,
7597,,,Standard Class,,
7598,,,Standard Class,,
7599,,,Standard Class,,
7600,,,Standard Class,,
7601,,,Standard Class,,
7602,,,Standard Class,,
7603,,,Standard Class,,
7604,2017-08-07,2017-12-07,Standard Class,122 days,122.0
7605,,,Standard Class,,
7606,,,Standard Class,,
7607,,,Standard Class,,
7608,,,First Class,,
7609,2018-03-05,2018-07-05,Standard Class,122 days,122.0
7610,2018-03-05,2018-07-05,Standard Class,122 days,122.0
7611,,,First Class,,
7612,2016-08-02,2016-11-02,First Class,92 days,92.0
7613,2016-08-02,2016-11-02,First Class,92 days,92.0
7614,2016-08-02,2016-11-02,First Class,92 days,92.0
7615,,,Second Class,,
7616,,2015-04-12,Standard Class,,
7617,2017-10-12,,Standard Class,,
7618,2017-10-12,,Standard Class,,
7619,,,First Class,,
7620,,,First Class,,
7621,,,Standard Class,,
7622,,,Standard Class,,
7623,,,Standard Class,,
7624,,,Standard Class,,
7625,,,Second Class,,
7626,,,Second Class,,
7627,,,Second Class,,
7628,,,Second Class,,
7629,,,Second Class,,
7630,,2015-01-04,First Class,,
7631,,2015-01-04,First Class,,
7632,,2015-01-04,First Class,,
7633,,2019-01-01,Second Class,,
7634,,2019-01-01,Second Class,,
7635,,2019-01-01,Second Class,,
7636,,2019-01-01,Second Class,,
7637,,2019-01-01,Second Class,,
7638,2018-02-03,2018-08-03,Standard Class,181 days,181.0
7639,2018-02-03,2018-08-03,Standard Class,181 days,181.0
7640,2018-02-03,2018-08-03,Standard Class,181 days,181.0
7641,2018-02-03,2018-08-03,Standard Class,181 days,181.0
7642,2017-06-10,2017-07-10,First Class,30 days,30.0
7643,2017-06-10,2017-07-10,First Class,30 days,30.0
7644,2017-06-10,2017-07-10,First Class,30 days,30.0
7645,2017-06-10,2017-07-10,First Class,30 days,30.0
7646,2016-05-04,2016-11-04,Standard Class,184 days,184.0
7647,2015-09-09,,Standard Class,,
7648,,,First Class,,
7649,,,First Class,,
7650,,,Standard Class,,
7651,,,Standard Class,,
7652,2018-07-08,2018-08-08,First Class,31 days,31.0
7653,2018-07-08,2018-08-08,First Class,31 days,31.0
7654,,,Standard Class,,
7655,,2016-02-12,Second Class,,
7656,,2016-02-12,Second Class,,
7657,,,Same Day,,
7658,,,Same Day,,
7659,,2018-02-08,First Class,,
7660,2018-01-06,2018-05-06,Standard Class,120 days,120.0
7661,2015-07-01,2015-12-01,Standard Class,153 days,153.0
7662,2015-07-01,2015-12-01,Standard Class,153 days,153.0
7663,,2018-01-10,First Class,,
7664,,,Standard Class,,
7665,,,Standard Class,,
7666,2017-04-10,2017-08-10,Standard Class,122 days,122.0
7667,2017-04-10,2017-08-10,Standard Class,122 days,122.0
7668,2017-04-10,2017-08-10,Standard Class,122 days,122.0
7669,,,Second Class,,
7670,,,Second Class,,
7671,,,Second Class,,
7672,,,Second Class,,
7673,,,Second Class,,
7674,,,Second Class,,
7675,,,Second Class,,
7676,2018-06-05,2018-09-05,Second Class,92 days,92.0
7677,2015-08-10,2015-08-10,Same Day,0 days,0.0
7678,,2016-07-01,Standard Class,,
7679,,2016-07-01,Standard Class,,
7680,,2016-07-01,Standard Class,,
7681,,2016-07-01,Standard Class,,
7682,,2016-07-01,Standard Class,,
7683,,2016-01-05,First Class,,
7684,,2016-01-05,First Class,,
7685,,,Standard Class,,
7686,,,Standard Class,,
7687,,,Standard Class,,
7688,,,Standard Class,,
7689,,,Standard Class,,
7690,,,First Class,,
7691,,,First Class,,
7692,,,First Class,,
7693,,2016-03-01,Standard Class,,
7694,,2016-03-01,Standard Class,,
7695,,,Same Day,,
7696,2018-02-07,2018-05-07,First Class,89 days,89.0
7697,2018-02-07,2018-05-07,First Class,89 days,89.0
7698,,,Standard Class,,
7699,,,Standard Class,,
7700,,,Standard Class,,
7701,,,Standard Class,,
7702,,,Standard Class,,
7703,,2017-02-09,Standard Class,,
7704,,2017-02-09,Standard Class,,
7705,,2017-02-09,Standard Class,,
7706,,2017-02-09,Standard Class,,
7707,,2017-02-09,Standard Class,,
7708,,,Standard Class,,
7709,,,Standard Class,,
7710,,,Standard Class,,
7711,2016-02-04,2016-07-04,Standard Class,151 days,151.0
7712,,,Second Class,,
7713,,,Second Class,,
7714,,,Second Class,,
7715,2015-05-12,2015-07-12,First Class,61 days,61.0
7716,2018-03-11,2018-08-11,Standard Class,153 days,153.0
7717,2016-06-01,2016-12-01,Standard Class,183 days,183.0
7718,2016-06-01,2016-12-01,Standard Class,183 days,183.0
7719,2018-09-09,,Standard Class,,
7720,2016-05-01,2016-10-01,Standard Class,153 days,153.0
7721,2016-05-01,2016-10-01,Standard Class,153 days,153.0
7722,2016-05-01,2016-10-01,Standard Class,153 days,153.0
7723,,,Standard Class,,
7724,2016-10-09,,Standard Class,,
7725,,,Standard Class,,
7726,,,Standard Class,,
7727,,,Standard Class,,
7728,,,Second Class,,
7729,,2017-02-12,Standard Class,,
7730,,2017-01-10,Standard Class,,
7731,,,Standard Class,,
7732,,,First Class,,
7733,2018-02-06,2018-08-06,Standard Class,181 days,181.0
7734,,,Second Class,,
7735,,,Standard Class,,
7736,,,Standard Class,,
7737,,2015-06-06,Standard Class,,
7738,,,First Class,,
7739,,2018-06-08,Standard Class,,
7740,,,Standard Class,,
7741,,,Standard Class,,
7742,,,Second Class,,
7743,,,Standard Class,,
7744,,,Standard Class,,
7745,,,Standard Class,,
7746,,,Standard Class,,
7747,,,Standard Class,,
